text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @irkjain: #UPElection2017 
Sr @INCIndia leader #SheelaDixit nailed last in the coffin <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3>
#RaGa, still kid, his mental growth is slow, nee…",FALSE,0,NA,26-02-2017 17:47,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ASHISHK32216482,65,TRUE,FALSE,NA,NA
"RT @aditisingh01: Vote for Development, Vote for Congress. @INCIndia @OfficeOfRG @UPCC_Official @IYC #UPElection2017 #AditiSingh #RaeBareli…",FALSE,0,NA,26-02-2017 17:35,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",diwakerbbx,18,TRUE,FALSE,NA,NA
"RT @JaiPoswal1995: https://t.co/4jKL7umb4L
#UPElection2017: Why @yadavakhilesh  may pay a heavy price for alliance with @OfficeOfRG #Congre…",FALSE,0,NA,26-02-2017 17:30,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ravishankar_bha,4,TRUE,FALSE,NA,NA
"RT @rikkugoswami22: #NAMO_<U+0932><U+0939><U+0930> 
56 inches chest will be conquered the whole world.
After third <U+092B><U+0947><U+091C> #UPElection2017 Reaction <ed><U+00A0><U+00BD><ed><U+00B1><U+0087><ed><U+00A0><U+00BD><ed><U+00B8><U+009B><ed><U+00A0><U+00BD><ed><U+00B8><U+009B> https://t.co…",FALSE,0,NA,26-02-2017 17:29,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ravishankar_bha,182,TRUE,FALSE,NA,NA
"RT @firstpost: #UPElection2017: As 'abki baar, #BJP sarkar' mood spreads, race for second place is open to #SP and #BSP https://t.co/zIjMAR…",FALSE,0,NA,26-02-2017 17:23,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InnovativeHindu,140,TRUE,FALSE,NA,NA
"RT @simbamara: #UPElection2017 :With Eid, Holi &amp; Reference, PM Modi Attacks ''Gunda Raj'' Akhilesh On Discrimination against Hindus https:/…",FALSE,0,NA,26-02-2017 17:20,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DrNeoStrategies,61,TRUE,FALSE,NA,NA
"https://t.co/4jKL7umb4L
#UPElection2017: Why @yadavakhilesh  may pay a heavy price for alliance with @OfficeOfRG... https://t.co/Bw4WF6Q2V9",FALSE,0,NA,26-02-2017 16:49,FALSE,NA,8.36E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",JaiPoswal1995,0,FALSE,FALSE,NA,NA
"https://t.co/4jKL7umb4L
#UPElection2017: Why @yadavakhilesh  may pay a heavy price for alliance with @OfficeOfRG… https://t.co/v3IkkTVguD",FALSE,12,NA,26-02-2017 16:49,TRUE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JaiPoswal1995,4,FALSE,FALSE,NA,NA
RT @sambitswaraj: On @aajtak at 6pm #UPElection2017,FALSE,0,NA,26-02-2017 16:10,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dineshmlakhani,30,TRUE,FALSE,NA,NA
RT @MaheshThuppeKal: #ElectionCommission Pls make note of this specially when fully covered voter comes in #UPElection2017 https://t.co/o0w…,FALSE,0,NA,26-02-2017 14:57,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",198f89da414a49c,14,TRUE,FALSE,NA,NA
"RT @BATOLEBAZI: Pic1~Earlier Only Gabbar
Pic2,3,4-Now All Talking abt
Holi Kab Hai? Kab Hai Holi?
Close Enough #UPElection2017 https://t.co…",FALSE,0,NA,26-02-2017 14:50,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nirbhaisingh07,2,TRUE,FALSE,NA,NA
"Pic1~Earlier Only Gabbar
Pic2,3,4-Now All Talking abt
Holi Kab Hai? Kab Hai Holi?
Close Enough #UPElection2017 https://t.co/eDl8gfaNao",FALSE,4,NA,26-02-2017 14:40,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BATOLEBAZI,2,FALSE,FALSE,NA,NA
"RT @RaghuramanMenon: #UPElection2017 Looking at various print reports and tweets by Lutyens Journos they are convinced SP/BSP is out, I am…",FALSE,0,NA,26-02-2017 14:12,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bawachi64,4,TRUE,FALSE,NA,NA
"In Amethi millennial voters looking beyond RaGa &amp; GOP https://t.co/HlKDOg71jI 
#UPElection2017",FALSE,0,NA,26-02-2017 13:53,FALSE,NA,8.36E+17,NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>",warrier_anjana,0,FALSE,FALSE,NA,NA
@TheQuint @BDUTT @asadowaisi joke of century. #Tripletalaq is in the favor of Muslim womens. Its not Modi akhilesh or owaisi #UPElection2017,FALSE,3,TheQuint,26-02-2017 13:31,FALSE,8.36E+17,8.36E+17,2982269822,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",improhit,0,FALSE,FALSE,NA,NA
"RT @Er_ASP: Pic1 - in public
pic 2 - inside..

#UPElection2017  #AkhileshYadav  #RahulGandhi https://t.co/PqfmpDB9bz",FALSE,0,NA,26-02-2017 13:28,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gotophonix,2,TRUE,FALSE,NA,NA
"In all of UP it's advantage BJP #UPWithBJP
#UPElection2017 : In Gandhi bastion of Amethi, it could be advantage BJP. https://t.co/AIiIq1TKlX",FALSE,1,NA,26-02-2017 13:23,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iOnkarPandey,0,FALSE,FALSE,NA,NA
"https://t.co/ANHxD7T4X1 

#Live Press Conference! 
#AkhileshYadav 
#UPElection2017",FALSE,3,NA,26-02-2017 13:13,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AkhileshFan,0,FALSE,FALSE,NA,NA
"#UPElection2017 Looking at various print reports and tweets by Lutyens Journos they are convinced SP/BSP is out, I am sure BJP gonna Win Big",FALSE,6,NA,26-02-2017 12:34,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RaghuramanMenon,4,FALSE,FALSE,NA,NA
"RT @amit15tiwari: @pksbjp Pankajji, Noida JPWishtown project 50k families waiting no home since 2009 #nohomenovote #UPElection2017 @narendr…",FALSE,0,NA,26-02-2017 12:30,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sandeep310167,9,TRUE,FALSE,NA,NA
Time to #Replug my article on the elections &amp; #Demonitisation.#UPElection2017 heading the same way as #BMC &amp;… https://t.co/1SGv5ImGOd,FALSE,0,NA,26-02-2017 12:26,TRUE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhijain02,0,FALSE,FALSE,NA,NA
"RT @sharad_goyals: #UPElection2017 @ndtv @aajtak @ZeeNews @yadavakhilesh  What UP govt has done for employment,power supply,andGundaraj in…",FALSE,0,NA,26-02-2017 11:50,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",manishp3574,1,TRUE,FALSE,NA,NA
"#UPElection2017 @ndtv @aajtak @ZeeNews @yadavakhilesh  What UP govt has done for employment,power supply,andGundaraj in this 5 years ?",FALSE,1,NA,26-02-2017 11:48,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sharad_goyals,1,FALSE,FALSE,NA,NA
"RT @abpnewstv: #UPElection2017: @yadavakhilesh challenges PM #NarendraModi for debate on #DeMonetisation 
https://t.co/RjKp9yDNs1 https://t…",FALSE,0,NA,26-02-2017 11:45,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ParmaYaduvanshi,19,TRUE,FALSE,NA,NA
"RT @firstpost: #UPElection2017: In #Amethi, millennial voters are looking beyond #RahulGandhi https://t.co/9xuxjHIrjd @parthpunter https://…",FALSE,0,NA,26-02-2017 11:41,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",parthpunter,2,TRUE,FALSE,NA,NA
RT @igzonelucknow: Battle of ballots- IG zone @SatishBharadwaj sir strict directives to ensure free and fair polls. #UPElection2017 @Uppoli…,FALSE,0,NA,26-02-2017 10:46,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",digchitrakoot,20,TRUE,FALSE,NA,NA
"RT @firstpost: #UPElection2017 : In Amethi, millennial voters are looking beyond Rahul Gandhi. https://t.co/YpPnYDWfHd https://t.co/0KQ5Nxj…",FALSE,0,NA,26-02-2017 10:33,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ameyawalvekar,5,TRUE,FALSE,NA,NA
@ShrrinG &amp; they have also found a very useful alibi for BJP Surge in last phases of #UPElection2017 - 'Upper Caste/Brahmin Consolidation',FALSE,0,ShrrinG,26-02-2017 10:32,FALSE,8.36E+17,8.36E+17,943449925,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bns5,0,FALSE,FALSE,NA,NA
"RT @Raj_congrss: When a PM starts thinking &amp; speaking ""Shamshaan &amp; Kabristaan facility"" for all.
 #UP_<U+091A><U+0932><U+0947>_Rahul_<U+0915><U+0947>_<U+0938><U+093E><U+0925> #UPElection2017  #<U+0917><U+093F>…",FALSE,0,NA,26-02-2017 10:30,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sanjnaroy927,13,TRUE,FALSE,NA,NA
Now next target<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>#UPElection2017 #UK #Goa #Manipur #PunjabPolls https://t.co/89c3rJrFfC,FALSE,2,NA,26-02-2017 10:24,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SanjibK35561211,0,FALSE,FALSE,NA,NA
RT @gunjakapoor: Grandparents aged above 80 years pose their faith in democracy. #UPElection2017 @RayonsPranav @sagarvishnoi @akhileshcares…,FALSE,0,NA,26-02-2017 10:23,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",imverma,20,TRUE,FALSE,NA,NA
"RT @RenukaJain6: Amethi..please don't vote for the outsiders.

Yours' sincerely
Sonia. Via FB 

#UPElection2017",FALSE,0,NA,26-02-2017 09:51,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drshivramsinwar,16,TRUE,FALSE,NA,NA
"#UPElection2017: Donations or kickbacks? The mystery of Mayawati's funds
https://t.co/NJQlPAHUTH https://t.co/GrPd8VjL1M",FALSE,29,NA,26-02-2017 09:19,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ndtv,11,FALSE,FALSE,NA,NA
"#UPElection2017 : In Amethi, millennial voters are looking beyond Rahul Gandhi. https://t.co/YpPnYDWfHd https://t.co/0KQ5Nxjf9S",FALSE,24,NA,26-02-2017 09:11,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",firstpost,5,FALSE,FALSE,NA,NA
RT @meetujain: Now OB vans used to transfer cash in #UPElection2017.Huge amounts sent for top leaders using this route. State of the media!…,FALSE,0,NA,26-02-2017 09:01,FALSE,NA,8.36E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",naziya_rahman,271,TRUE,FALSE,NA,NA
"After #DeMonetisation,@BJP4India is spreading incredibly Pan India <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3> 

Now next target<ed><U+00A0><U+00BD><ed><U+00B1><U+0089><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>#UPElection2017 #UK #Goa… https://t.co/qdfioRQZmB",FALSE,30,NA,26-02-2017 08:39,TRUE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",irkjain,70,FALSE,FALSE,NA,NA
"RT @vrijnandan: RT abpnewstv: #UPElection2017:Given more electricity in #Diwali than in #Ramadan,says yadavakhilesh in response to… https:/…",FALSE,0,NA,26-02-2017 08:35,FALSE,NA,8.36E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",RajuBaruah8,1,TRUE,FALSE,NA,NA
"RT @iVoteForCycle: RT abpnewstv: #UPElection2017:Given more electricity in #Diwali than in #Ramadan,says yadavakhilesh in response to… http…",FALSE,0,NA,26-02-2017 08:35,FALSE,NA,8.36E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",RajuBaruah8,1,TRUE,FALSE,NA,NA
"RT @manojdhopchandi: RT abpnewstv: #UPElection2017:Given more electricity in #Diwali than in #Ramadan,says yadavakhilesh in response to… ht…",FALSE,0,NA,26-02-2017 08:35,FALSE,NA,8.36E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",RajuBaruah8,2,TRUE,FALSE,NA,NA
"RT abpnewstv: #UPElection2017:Given more electricity in #Diwali than in #Ramadan,says yadavakhilesh in response to… https://t.co/cU9wEmHxzd",FALSE,0,NA,26-02-2017 08:33,FALSE,NA,8.36E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",vrijnandan,1,FALSE,FALSE,NA,NA
"RT abpnewstv: #UPElection2017:Given more electricity in #Diwali than in #Ramadan,says yadavakhilesh in response to… https://t.co/Xl2TPjrMOw",FALSE,0,NA,26-02-2017 08:32,FALSE,NA,8.36E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",iVoteForCycle,1,FALSE,FALSE,NA,NA
"RT abpnewstv: #UPElection2017:Given more electricity in #Diwali than in #Ramadan,says yadavakhilesh in response to… https://t.co/3zGrkyITM4",FALSE,1,NA,26-02-2017 08:31,FALSE,NA,8.36E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",manojdhopchandi,2,FALSE,FALSE,NA,NA
"#UPElection2017:Given more electricity in #Diwali than in #Ramadan,says @yadavakhilesh in response to Modi's commen… https://t.co/fPTEzNWhcF",FALSE,48,NA,26-02-2017 08:30,TRUE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",abpnewstv,19,FALSE,FALSE,NA,NA
"Home to #BajiraoMastani, #Bundelkhand is a forgotten postcard from the past 
#UPElection2017 
https://t.co/naphWo6DM1",FALSE,3,NA,26-02-2017 07:51,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anilscribe,2,FALSE,FALSE,NA,NA
"RT @firstpost: #UPElection2017: In #Raebareli, millenial voters vexed with #Congress, inclined to vote for Akhilesh https://t.co/wQK2p0as2M…",FALSE,0,NA,26-02-2017 07:28,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AkhileshFan,3,TRUE,FALSE,NA,NA
"RT @AcmatixJoshi: #UPElection2017
Rise above caste politics, vote for development: PM Modi tells UP ahead of polls
https://t.co/FB34m0YbHE…",FALSE,0,NA,26-02-2017 07:22,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AcmatixJoshi,39,TRUE,FALSE,NA,NA
"RT @AcmatixJoshi: #Rape
#UPElection2017
#RenukaChowdhury of #CONgress asserted 'rape to chalte hi rehte hain""
Will UPWomen vote4goons? http…",FALSE,0,NA,26-02-2017 07:21,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AcmatixJoshi,68,TRUE,FALSE,NA,NA
"#UPElection2017: In #Amethi, millennial voters are looking beyond #RahulGandhi https://t.co/9xuxjHIrjd @parthpunter https://t.co/nKgK3PiaPS",FALSE,13,NA,26-02-2017 07:15,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",firstpost,2,FALSE,FALSE,NA,NA
"#UPElection2017: In #Raebareli, millenial voters vexed with #Congress, inclined to vote for Akhilesh… https://t.co/bCegSTz09b",FALSE,21,NA,26-02-2017 07:12,TRUE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",firstpost,3,FALSE,FALSE,NA,NA
"RT @eparitosh: Absurd ??? Let #UP Women reply her...in the poll #UPElection2017 
@timesofindia @TOILucknow",FALSE,0,NA,26-02-2017 06:51,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manishupreti9,5,TRUE,FALSE,NA,NA
@BDUTT @rajnathsingh how can u forget about his son @pksbjp who has been brought 2 b made CM if BJP wins #UPElection2017 .,FALSE,1,BDUTT,26-02-2017 06:43,FALSE,8.36E+17,8.36E+17,19929890,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",Baahubaliii,0,FALSE,FALSE,NA,NA
".@yadavakhilesh Targets .@narendramodi says' ""he is a liar"" #uppolls2017 #UPElection2017  #socialkingnews #BJP https://t.co/uavBR0w6xA",FALSE,0,NA,26-02-2017 06:30,FALSE,NA,8.36E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",socialkingnews,0,FALSE,FALSE,NA,NA
#upelection2017 vote for #DalitMuslimUnity https://t.co/zj3kQ51Chk,FALSE,0,NA,26-02-2017 06:04,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",anilsankhwar,0,FALSE,FALSE,NA,NA
"RT @manimilind: #UPElection2017
Earlier people running away with 'Khats',now Stage collapsing: RaGa&amp;Akhilesh shld realise both People &amp; God…",FALSE,0,NA,26-02-2017 05:09,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manimilind,1,TRUE,FALSE,NA,NA
RT @BJPLive: contd.. @BJP4India releases second list of 155 candidates for Uttar Pradesh Assembly elections. #UPElection2017 https://t.co/l…,FALSE,0,NA,26-02-2017 05:02,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pandeyashu96,169,TRUE,FALSE,NA,NA
RT @BJPLive: .@BJP4India releases second list of 155 candidates for Uttar Pradesh Assembly elections. #UPElection2017 https://t.co/BZArQqqv…,FALSE,0,NA,26-02-2017 05:02,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pandeyashu96,249,TRUE,FALSE,NA,NA
@sardesairajdeep  sir don't react.  These people are live  in donkey's village so IQ level are less.  You know that sir #UPElection2017,FALSE,0,sardesairajdeep,26-02-2017 04:11,FALSE,8.35E+17,8.36E+17,56304605,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shamim_Choudhry,0,FALSE,FALSE,NA,NA
"RT @iOnkarPandey: #UPElection2017: As 'abki baar, BJP sarkar' mood spreads, race for second place is open to SP and BSP #UPWithBJP 

https:…",FALSE,0,NA,26-02-2017 03:15,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mechatics,2,TRUE,FALSE,NA,NA
"#UPElection2017: As 'abki baar, BJP sarkar' mood spreads, race for second place is open to SP and BSP #UPWithBJP 

https://t.co/DmyL6XsgU9",FALSE,0,NA,26-02-2017 02:40,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iOnkarPandey,2,FALSE,FALSE,NA,NA
RT @MrsGandhi: Brilliant!!! #UPElection2017 https://t.co/lB1ec23x6C,FALSE,0,NA,26-02-2017 02:20,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Prabhat_K_Mishr,35,TRUE,FALSE,NA,NA
"RT @AcmatixJoshi: #UPElection2017 #<U+092E><U+094B><U+0926><U+0940>
#<U+092F><U+0942><U+092A><U+0940> #<U+092E><U+0947><U+0930><U+093E>_<U+0935><U+094B><U+091F>_<U+092D><U+093E><U+091C><U+092A><U+093E>_<U+0915><U+094B>
@OfficeOfRG @yadavakhilesh
People of India will respond to #HateSpeech
#Co…",FALSE,0,NA,25-02-2017 23:33,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AcmatixJoshi,74,TRUE,FALSE,NA,NA
"RT @AcmatixJoshi: #Rape
#UPElection2017
Will women of Uttar Pradesh ever vote for SP or BSP?
Let us defeat these evils forever https://t.co…",FALSE,0,NA,25-02-2017 21:58,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AcmatixJoshi,18,TRUE,FALSE,NA,NA
"RT @AcmatixJoshi: #UPElection2017
PM @narendramodi repeatedly said &amp; proves dat respects all religions equally #BJP4AllEqually #Growth
http…",FALSE,0,NA,25-02-2017 21:55,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AcmatixJoshi,24,TRUE,FALSE,NA,NA
"RT @AcmatixJoshi: #UPElection2017
<ed><U+00A0><U+00BD><ed><U+00B1><U+0089> @OfficeOfRG @yadavakhilesh #Modi ji @narendramodi is our #PM
Result written on the wall
#BJPwinsUP
http…",FALSE,0,NA,25-02-2017 21:52,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AcmatixJoshi,12,TRUE,FALSE,NA,NA
"RT @KapilSibalteam: #Watch @KapilSibal Press Conference #Gorakhpur
#uppolls2017 #UPElection2017 https://t.co/lq2I97bflZ https://t.co/f0XZEK…",FALSE,0,NA,25-02-2017 20:55,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Braveindianmax,17,TRUE,FALSE,NA,NA
"RT @samachar_plus: MAYAWATI: BJP DIVIDING PEOPLE ON THE BASIS OF HINDU AND MUSLIM
https://t.co/EwRnmckJpA
#UPElection2017 #mayawati #BSP #B…",FALSE,0,NA,25-02-2017 19:08,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ParleGReturns16,12,TRUE,FALSE,NA,NA
"RT @RareHistorical: Amitabh Bachchan welcomes Rajiv Gandhi to an election rally in Allahabad.
#UPElection2017 https://t.co/NgdkMtCuHt",FALSE,0,NA,25-02-2017 18:13,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fj_jahan,71,TRUE,FALSE,NA,NA
"RT @ismailwafa1993: I #predict @yadavakhilesh Will be the next Chief Minister of UP
#UPElection2017
@DrSYQuraishi
@samajwadiparty
@htTweets…",FALSE,0,NA,25-02-2017 18:12,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fj_jahan,1,TRUE,FALSE,NA,NA
"RT @AcmatixJoshi: #UPElection2017
@AmitShah  emphasised that the only agenda of #Modi ji &amp; #BJP is #Development
#Vote4BJP
@BJP4UP
https://t…",FALSE,0,NA,25-02-2017 17:48,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MayurKikani1,16,TRUE,FALSE,NA,NA
RT @sanjeevhapur: @OfficeOfRG is #suitblind #suitboot as he can't see #Lamborghini of #mulayam family. @INCIndia #UPElection2017,FALSE,0,NA,25-02-2017 17:24,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LamboRetweet,2,TRUE,FALSE,NA,NA
UP desperately need BJP for development of Hindus &amp; Hinduism. @yadavakhilesh &amp; #mayawati both want to make UP a jihadistate #UPElection2017,FALSE,5,NA,25-02-2017 16:54,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",improhit,0,FALSE,FALSE,NA,NA
RT @VikasSaraswat: BJP is forming Govt in UP. Commentators can start working on excuses for alliance and curses for voters. #UPElection2017,FALSE,0,NA,25-02-2017 16:45,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shr_Dixit,50,TRUE,FALSE,NA,NA
"RT @firstpost: #UPElection2017: #SP, #BSP lose edge as ghosts of #demonetisation fail to terrorise voters
https://t.co/TjNDMMrB9J https://t…",FALSE,0,NA,25-02-2017 16:41,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HariyaneKaChora,24,TRUE,FALSE,NA,NA
"Amethi..please don't vote for the outsiders.

Yours' sincerely
Sonia. Via FB 

#UPElection2017",FALSE,32,NA,25-02-2017 16:40,FALSE,NA,8.36E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RenukaJain6,16,FALSE,FALSE,NA,NA
